source_file,column_name,likely_type,sample_population_pct,business_asset_class,business_value,possible_products,commercial_value_score,readiness_adjusted_score,priority,sample_values
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-fra,text,100.0,Geographic Intelligence,"Supports regional analysis, supplier geography, and economic development products.",Regional Spend Reports; Supplier Geography Intelligence; Foreign Supplier Tracker,8,8,medium,"340 LAURIER AVE W.,OTTAWA,Ontario,K1A0P9,Canada | 101 COLONEL BY DR.,OTTAWA,Ontario,K1A0K2,Canada | 101 COLONEL BY DR.,OTTAWA,Ontario,K1A0K2,Canada | BATISSE 53<br>2459 ROUTE DE LA BRAVOURE,QUEBEC,Quebec,G3J1X5,Canada | 100 RUE DU LANDAIS,BLAINVILLE,Quebec,J7C5C9,Canada | BLDG 29 RECEIVING<br>3701 CARLING AVE,OTTAWA,Ontario,K1A0Z4,Canada | 165 De l'Hotel de Ville,GATINEAU,Quebec,K1A0J2,Canada | JOHN CABOT BLDG<br>10 BARTERS HILL P.O.BOX 4600,ST JOHNS,Newfoundland and Labrador,A1C5T2,Canada / JOHN CABOT BLDG<br>10 BARTERS HILL P.O.BO... | 3RD FLOOR<br>200 ELGIN STREET,OTTAWA,Ontario,K2P1L5,Canada | INTEGRATED TECHNICAL SERVICES<br>200 KENT ST STN. 7W060,OTTAWA,Ontario,K1A0E6,Canada"
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-fra,text,100.0,Geographic Intelligence,"Supports regional analysis, supplier geography, and economic development products.",Regional Spend Reports; Supplier Geography Intelligence; Foreign Supplier Tracker,8,8,medium,"PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada | PORTAGE III 11C1<br>11 LAURIER ST,GATINEAU,Quebec,K1A0S5,Canada"
all_canadabuys_tender_notices_2022_08_08_onwards.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-fra,text,95.3,Geographic Intelligence,"Supports regional analysis, supplier geography, and economic development products.",Regional Spend Reports; Supplier Geography Intelligence; Foreign Supplier Tracker,8,8,medium,"90, rue Metcalfe,Ottawa,Ontario,K0A 0C3,Canada | 90, rue Metcalfe,Ottawa,Ontario,K0A 0C3,Canada | 90, rue Metcalfe,Ottawa,Ontario,K0A 0C3,Canada | 90, rue Metcalfe,Ottawa,Ontario,K0A 0C3,Canada | 90, rue Metcalfe,Ottawa,Ontario,K0A 0C3,Canada | 90, rue Metcalfe,Ottawa,Ontario,K0A 0C3,Canada | 90, rue Metcalfe,Ottawa,Ontario,K0A 0C3,Canada | 90, rue Metcalfe,Ottawa,Ontario,K0A 0C3,Canada | 90, rue Metcalfe,Ottawa,Ontario,K0A 0C3,Canada | 90, rue Metcalfe,Ottawa,Ontario,K0A 0C3,Canada"
archived_2009_2022_legacy_tender_notices.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-fra,text,99.9,Geographic Intelligence,"Supports regional analysis, supplier geography, and economic development products.",Regional Spend Reports; Supplier Geography Intelligence; Foreign Supplier Tracker,8,8,medium,"200, rue Kent, station 13E228,Ottawa,Ontario,K1A 0E6,Canada | 30, rue Victoria,Gatineau,Québec,J8X 0B3,Canada | 200, rue Kent, station 13E228,Ottawa,Ontario,K1A 0E6,Canada | 1341, chemin Baseline,Ottawa,Ontario,K1A0C5,Canada | 11, rue Laurier, Phase III, Place du Portage,Gatineau,Québec,K1A 0S5,Canada | Constitution Square, 19e étage, 350, rue Albert,Ottawa,Ontario,K1A 0K3,Canada | Constitution Square, 19e étage, 350, rue Albert,Ottawa,Ontario,K1A 0K3,Canada | 73, promenade Leikin,Ottawa,Ontario,K1AOR2,Canada | 73, promenade Leikin,Ottawa,Ontario,K1AOR2,Canada | 11, rue Laurier, Phase III, Place du Portage,Gatineau,Québec,K1A 0S5,Canada"
all_canadabuys_tender_notices_2022_08_08_onwards.csv,regionsOfDelivery-regionsLivraison-eng,text,95.3,Location Intelligence,Supports delivery-region and opportunity-location analytics.,Regional Opportunity Alerts; Local Supplier Intelligence; Delivery Region Reports,8,8,medium,*Ontario (except NCR) | *Canada | *Alberta | *Ontario (except NCR) | *British Columbia | *Canada | *British Columbia | *Canada | *Ontario (except NCR) | *British Columbia
archived_2009_2022_legacy_tender_notices.csv,regionsOfDelivery-regionsLivraison-eng,text,100.0,Location Intelligence,Supports delivery-region and opportunity-location analytics.,Regional Opportunity Alerts; Local Supplier Intelligence; Delivery Region Reports,8,8,medium,*Newfoundland and Labrador | *British Columbia | *British Columbia | *British Columbia | *New Brunswick | *Manitoba | *Manitoba | *Manitoba | *Manitoba | *Northwest Territories
all_canadabuys_tender_notices_2022_08_08_onwards.csv,regionsOfDelivery-regionsLivraison-fra,text,95.3,Location Intelligence,Supports delivery-region and opportunity-location analytics.,Regional Opportunity Alerts; Local Supplier Intelligence; Delivery Region Reports,8,8,medium,*Ontario (sauf RCN) | *Canada | *Alberta | *Ontario (sauf RCN) | *Colombie-Britannique | *Canada | *Colombie-Britannique | *Canada | *Ontario (sauf RCN) | *Colombie-Britannique
archived_2009_2022_legacy_tender_notices.csv,regionsOfDelivery-regionsLivraison-fra,text,100.0,Location Intelligence,Supports delivery-region and opportunity-location analytics.,Regional Opportunity Alerts; Local Supplier Intelligence; Delivery Region Reports,8,8,medium,*Terre-Neuve-et-Labrador | *Colombie-Britannique | *Colombie-Britannique | *Colombie-Britannique | *Nouveau-Brunswick | *Manitoba | *Manitoba | *Manitoba | *Manitoba | *Territoires du Nord-Ouest
all_canadabuys_tender_notices_2022_08_08_onwards.csv,regionsOfOpportunity-regionAppelOffres-eng,text,82.6,Location Intelligence,Supports delivery-region and opportunity-location analytics.,Regional Opportunity Alerts; Local Supplier Intelligence; Delivery Region Reports,8,8,medium,*Canada | *Alberta | *Alberta | *Canada | *Canada | *Canada | *Manitoba | *Canada | *Canada | *Manitoba
all_canadabuys_tender_notices_2022_08_08_onwards.csv,regionsOfOpportunity-regionAppelOffres-fra,text,82.6,Location Intelligence,Supports delivery-region and opportunity-location analytics.,Regional Opportunity Alerts; Local Supplier Intelligence; Delivery Region Reports,8,8,medium,*Canada | *Alberta | *Alberta | *Canada | *Canada | *Canada | *Manitoba | *Canada | *Canada | *Manitoba
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoAddressLine-contactInfoAdresseLigne-eng,text,40.4,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,1200 chemin Montréal | 1200 Montreal Road | 355 North River Rd | #1004 -14200 Green Timbers Way | 105 rue McGill | 45 Alderney Drive | 101 Colonel By Drive | Procurement Services | 1615 Lionel-Boulet Blvd. | 40 Elgin Street
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoAddressLine-contactInfoAdresseLigne-fra,text,40.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,1200 chemin Montréal | 1200 chemin Montréal | #1004 -14200 Green Timbers Way | 105 rue McGill | 45 Alderney Drive | 101 Promenade Colonel By | Service de Provisionment | 1615 boul. Lionel-Boulet | 40 rue Elgin | 580 rue Booth
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoCity-contacterInfoVille-eng,text,40.7,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,Ottawa | Ottawa | Ottawa | Surrey | Montreal | Dartmouth | Ottawa | Ottawa | Varennes | Ottawa
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoCity-contacterInfoVille-fra,text,40.2,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,Ottawa | Ottawa | Surrey | Montreal | Dartmouth | Ottawa | Ottawa | Varennes | Ottawa | Ottawa
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoCountry-contactInfoPays-eng,text,41.3,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,Canada | Canada | Canada | Canada | Canada | Canada | Canada | Canada | Canada | Canada
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoCountry-contactInfoPays-eng,text,44.6,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,CANADA | CANADA | CANADA | CANADA | CANADA | CANADA | CANADA | CANADA | CANADA | CANADA
archived_2009_2022_legacy_tender_notices.csv,contactInfoCountry-contactInfoPays-eng,text,47.3,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,CA | CA | CA | CA | CA | CA | CA | CA | CA | CA
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoCountry-contactInfoPays-fra,text,36.8,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,CANADA | CANADA | CANADA | CANADA | CANADA | CANADA | CANADA | CANADA | CANADA | CANADA
archived_2009_2022_legacy_tender_notices.csv,contactInfoCountry-contactInfoPays-fra,text,47.3,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,CA | CA | CA | CA | CA | CA | CA | CA | CA | CA
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoEmail-informationsContactCourriel,text,35.6,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,oana.lee@tpsgc-pwgsc.gc.ca | tanya.gostev@tpsgc-pwgsc.gc.ca | david.lee@tpsgc-pwgsc.gc.ca | lani.adatan@tpsgc-pwgsc.gc.ca | daphne.yu@tpsgc-pwgsc.gc.ca | daphne.yu@tpsgc-pwgsc.gc.ca | melanie.constantineau-gosselin@tpsgc-pwgsc.gc.ca | melanie.constantineau-gosselin@tpsgc-pwgsc.gc.ca | melanie.constantineau-gosselin@tpsgc-pwgsc.gc.ca | hannah.marshall@tpsgc-pwgsc.gc.ca
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoFax,text,28.3,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,3435769329 | 6139997777 | 6139997777 | 6139997777 | 6139997777 | 6139997777 | 6139997777 | 6139997777 | 6139997777 | 6139997777
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoName-informationsContactNom,text,35.6,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,"Lee, Oana (SPAC/PSPC) (elle-la / she-her) | Gostev Leonard, Tanya (SPAC/PSPC) (elle-la / she-her) | Lee, David (SPAC/PSPC) (il-le-lui / he-him-his) | Adatan, Lani (SPAC/PSPC) (elle-la / she-her) | Yu, Daphne (SPAC/PSPC) | Yu, Daphne (SPAC/PSPC) | Constantineau-Gosselin, MÃ©lanie (SPAC/PSPC) (elle-la / she-her) | Constantineau-Gosselin, MÃ©lanie (SPAC/PSPC) (elle-la / she-her) | Constantineau-Gosselin, MÃ©lanie (SPAC/PSPC) (elle-la / she-her) | Marshall, Hannah (SPAC/PSPC) (elle-la / she-her)"
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoPostalcode,text,40.2,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,K1A 0R6 | K1A 0R6 | K1A 0L8 | V3T 6P3 | H2Y2E7 | B2Y 2N6 | K1A 0K2 | K1P1C7 | J3X 1P7 | K1P1C7
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoProvince-contacterInfoProvince-eng,text,40.9,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,Ontario | Ontario | Ontario | BC | Quebec | Nova Scotia | Ontario | Ontario | Québec | Ontario
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoProvince-contacterInfoProvince-fra,text,40.1,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,8,medium,Ontario | Ontario | C.-B. | Quebec | Nouvelle-Écosse | Ontario | Ontario | QC | Ontario | ON
all_canadabuys_award_notices_2022_08_08_onwards.csv,awardStatus-attributionStatut-eng,text,100.0,Status Intelligence,Supports lifecycle tracking and change monitoring.,Tender Status Alerts; Contract Lifecycle Monitor; Opportunity Movement Tracker,8,8,medium,Active | Active | Active | Active | Active | Active | Active | Active | Active | Active
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,awardStatus-attributionStatut-eng,text,100.0,Status Intelligence,Supports lifecycle tracking and change monitoring.,Tender Status Alerts; Contract Lifecycle Monitor; Opportunity Movement Tracker,8,8,medium,Active | Active | Active | Active | Active | Active | Active | Active | Active | Active
all_canadabuys_award_notices_2022_08_08_onwards.csv,awardStatus-attributionStatut-fra,text,100.0,Status Intelligence,Supports lifecycle tracking and change monitoring.,Tender Status Alerts; Contract Lifecycle Monitor; Opportunity Movement Tracker,8,8,medium,Actif | Actif | Actif | Actif | Actif | Actif | Actif | Actif | Actif | Actif
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,awardStatus-attributionStatut-fra,text,100.0,Status Intelligence,Supports lifecycle tracking and change monitoring.,Tender Status Alerts; Contract Lifecycle Monitor; Opportunity Movement Tracker,8,8,medium,Actif | Actif | Actif | Actif | Actif | Actif | Actif | Actif | Actif | Actif
all_canadabuys_tender_notices_2022_08_08_onwards.csv,tenderStatus-appelOffresStatut-eng,text,100.0,Status Intelligence,Supports lifecycle tracking and change monitoring.,Tender Status Alerts; Contract Lifecycle Monitor; Opportunity Movement Tracker,8,8,medium,Open | Open | Open | Open | Open | Open | Open | Open | Open | Open
archived_2009_2022_legacy_tender_notices.csv,tenderStatus-appelOffresStatut-eng,text,100.0,Status Intelligence,Supports lifecycle tracking and change monitoring.,Tender Status Alerts; Contract Lifecycle Monitor; Opportunity Movement Tracker,8,8,medium,Expired | Cancelled | Expired | Expired | Expired | Expired | Expired | Expired | Expired | Expired
all_canadabuys_tender_notices_2022_08_08_onwards.csv,tenderStatus-appelOffresStatut-fra,text,100.0,Status Intelligence,Supports lifecycle tracking and change monitoring.,Tender Status Alerts; Contract Lifecycle Monitor; Opportunity Movement Tracker,8,8,medium,Ouvert | Ouvert | Ouvert | Ouvert | Ouvert | Ouvert | Ouvert | Ouvert | Ouvert | Ouvert
archived_2009_2022_legacy_tender_notices.csv,tenderStatus-appelOffresStatut-fra,text,100.0,Status Intelligence,Supports lifecycle tracking and change monitoring.,Tender Status Alerts; Contract Lifecycle Monitor; Opportunity Movement Tracker,8,8,medium,Expiré | Annulé | Expiré | Expiré | Expiré | Expiré | Expiré | Expiré | Expiré | Expiré
all_canadabuys_award_notices_2022_08_08_onwards.csv,tradeAgreements-accordsCommerciaux-eng,text,100.0,Trade Agreement Intelligence,Shows which trade agreements govern procurement activity.,Trade Agreement Opportunity Map; Compliance Intelligence; Foreign Supplier Access Report,8,8,medium,*Canadian Free Trade Agreement (CFTA) *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) | *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) *Canadian Free Trade Agreement (CFTA) | *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) *Canadian Free Trade Agreement (CFTA) | *Canadian Free Trade Agreement (CFTA) *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) | *Canadian Free Trade Agreement (CFTA) *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) | *Canadian Free Trade Agreement (CFTA) *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) | *Canadian Free Trade Agreement (CFTA) *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) | *Canadian Free Trade Agreement (CFTA) *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) | *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) *Canadian Free Trade Agreement (CFTA) | *Canadian Free Trade Agreement (CFTA) *Canada-European Union Comprehensive Economic and Trade Agreement (CETA)
all_canadabuys_contract_history_2023_06_01_onwards.csv,tradeAgreements-accordsCommerciaux-eng,text,90.4,Trade Agreement Intelligence,Shows which trade agreements govern procurement activity.,Trade Agreement Opportunity Map; Compliance Intelligence; Foreign Supplier Access Report,8,8,medium,*None | *Canada-Peru Free Trade Agreement (CPFTA) *Canada-Chile Free Trade Agreement (CCFTA) * Other trade agreements not listed here may apply *Can... | *Canadian Free Trade Agreement (CFTA) | *Canadian Free Trade Agreement (CFTA) | *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) *Canada-Colombia Free Trade Agreement *Canada-Chile Free Trade Agre... | *Canadian Free Trade Agreement (CFTA) | *Canadian Free Trade Agreement (CFTA) | *None | *Canadian Free Trade Agreement (CFTA) | *None
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,tradeAgreements-accordsCommerciaux-eng,text,96.9,Trade Agreement Intelligence,Shows which trade agreements govern procurement activity.,Trade Agreement Opportunity Map; Compliance Intelligence; Foreign Supplier Access Report,8,8,medium,*World Trade Organization Agreement on Government Procurement (WTO GPA) *Canada-Chile Free Trade Agreement (CCFTA) * Other trade agreements ... | *Canada-Panama Free Trade Agreement *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) *Canada-Peru Free Trade Agreeme... | *World Trade Organization Agreement on Government Procurement (WTO GPA) *Canada-Chile Free Trade Agreement (CCFTA) * Other trade agreements ... | * Other trade agreements not listed here may apply *Canada-Peru Free Trade Agreement (CPFTA) *Canada-Chile Free Trade Agreement (CCFTA) *Can... | * Other trade agreements not listed here may apply *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) *World Trade Org... | *World Trade Organization Agreement on Government Procurement (WTO GPA) *Canada-European Union Comprehensive Economic and Trade Agreement (C... | *World Trade Organization Agreement on Government Procurement (WTO GPA) *Canada-Chile Free Trade Agreement (CCFTA) * Other trade agreements ... | * Other trade agreements not listed here may apply *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) *World Trade Org... | *Canada-European Union Comprehensive Economic and Trade Agreement (CETA) * Other trade agreements not listed here may apply *Canada-Chile Fr... | *Canada-Peru Free Trade Agreement (CPFTA) *North American Free Trade Agreement (NAFTA) * Other trade agreements not listed here may apply *C...
