rejection_id,source_type,source_id,pattern_text,rejection_reason,frequency,quality_score,created_at
SPNR-001076,semantic_alias,SA-000322,item only applies,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001077,semantic_alias,SA-000323,only applies to,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001078,semantic_alias,SA-000324,applies to amendments,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001079,semantic_alias,SA-000325,to amendments of,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001080,semantic_alias,SA-000327,the above numbered,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001081,semantic_alias,SA-000328,above numbered solicitation,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001082,semantic_alias,SA-000329,numbered solicitation is,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001083,semantic_alias,SA-000330,solicitation is amended,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001084,semantic_alias,SA-000331,is amended as,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001085,semantic_alias,SA-000332,amended as set,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001086,semantic_alias,SA-000333,forth in item,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001087,semantic_alias,SA-000334,in item 14,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001088,semantic_alias,SA-000335,this item only applies,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001089,semantic_alias,SA-000336,item only applies to,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001090,semantic_alias,SA-000337,only applies to amendments,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001091,semantic_alias,SA-000338,applies to amendments of,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001092,semantic_alias,SA-000340,the above numbered solicitation,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001093,semantic_alias,SA-000341,above numbered solicitation is,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001094,semantic_alias,SA-000342,numbered solicitation is amended,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001095,semantic_alias,SA-000343,solicitation is amended as,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001096,semantic_alias,SA-000344,is amended as set,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001097,semantic_alias,SA-000345,amended as set forth,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001098,semantic_alias,SA-000346,set forth in item,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001099,semantic_alias,SA-000347,forth in item 14,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001100,semantic_alias,SA-000348,receipt of,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001101,semantic_alias,SA-000349,this amendment,low_alias_quality_score,4,7,2026-06-27 17:34:06
SPNR-001102,semantic_alias,SA-000350,of this amendment,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001103,semantic_alias,SA-000351,of the following,all_weak_words,4,5,2026-06-27 17:34:06
SPNR-001104,semantic_alias,SA-000352,copies of,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001105,semantic_alias,SA-000353,the offer,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001106,semantic_alias,SA-000354,electronic communication,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001107,semantic_alias,SA-000355,solicitation and,low_alias_quality_score,4,7,2026-06-27 17:34:06
SPNR-001108,semantic_alias,SA-000356,or electronic communication,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001109,semantic_alias,SA-000357,to the solicitation,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001110,semantic_alias,SA-000358,letter or electronic communication,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001111,semantic_alias,SA-000359,with your,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001112,semantic_alias,SA-000360,contract id,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001113,semantic_alias,SA-000361,code page,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001114,semantic_alias,SA-000362,contract id code,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001115,semantic_alias,SA-000363,id code page,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001116,semantic_alias,SA-000364,contract id code page,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001117,semantic_alias,SA-000365,non personal,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001118,semantic_alias,SA-000366,personal services,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001119,semantic_alias,SA-000367,the service,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001120,semantic_alias,SA-000368,between the,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001121,semantic_alias,SA-000369,non personal services,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001122,semantic_alias,SA-000370,the united,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001123,semantic_alias,SA-000371,the united states,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001124,semantic_alias,SA-000372,that are,all_weak_words,4,4,2026-06-27 17:34:06
SPNR-001125,semantic_alias,SA-000373,requirement is,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001126,semantic_alias,SA-000374,this requirement is,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001127,semantic_alias,SA-000375,in response,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001128,semantic_alias,SA-000376,response to,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001129,semantic_alias,SA-000377,in response to,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001130,semantic_alias,SA-000378,the lowest,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001131,semantic_alias,SA-000379,to award a,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001132,semantic_alias,SA-000380,supplies services,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001133,semantic_alias,SA-000381,commercial services,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001134,semantic_alias,SA-000382,solicitation will,low_alias_quality_score,4,7,2026-06-27 17:34:06
SPNR-001135,semantic_alias,SA-000383,award a contract,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001136,semantic_alias,SA-000384,far part,low_alias_quality_score,4,7,2026-06-27 17:34:06
SPNR-001137,semantic_alias,SA-000385,of the contract,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001138,semantic_alias,SA-000386,requirements the,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001139,semantic_alias,SA-000387,provide the following,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001140,semantic_alias,SA-000388,black hills,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001141,semantic_alias,SA-000389,hills national,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001142,semantic_alias,SA-000390,statement of,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001143,semantic_alias,SA-000391,black hills national,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001144,semantic_alias,SA-000392,hills national cemetery,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001145,semantic_alias,SA-000393,black hills national cemetery,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001146,semantic_alias,SA-000394,be provided,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001147,semantic_alias,SA-000395,provided by,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001148,semantic_alias,SA-000396,provided by the,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001149,semantic_alias,SA-000397,contractor must,all_weak_words,4,4,2026-06-27 17:34:06
SPNR-001150,semantic_alias,SA-000398,responsible for,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001151,semantic_alias,SA-000399,affairs national,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001152,semantic_alias,SA-000400,18434 joplin,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001153,semantic_alias,SA-000401,joplin road,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001154,semantic_alias,SA-000402,triangle va,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001155,semantic_alias,SA-000403,va 22172,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001156,semantic_alias,SA-000404,of performance,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001157,semantic_alias,SA-000405,veterans affairs national,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001158,semantic_alias,SA-000406,affairs national cemetery,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001159,semantic_alias,SA-000407,18434 joplin road,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001160,semantic_alias,SA-000408,triangle va 22172,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001161,semantic_alias,SA-000409,of veterans affairs national,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001162,semantic_alias,SA-000410,veterans affairs national cemetery,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001163,semantic_alias,SA-000412,a combined,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001164,semantic_alias,SA-000413,the format,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001165,semantic_alias,SA-000414,format in,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001166,semantic_alias,SA-000415,as supplemented,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001167,semantic_alias,SA-000416,supplemented with,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001168,semantic_alias,SA-000417,with additional,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001169,semantic_alias,SA-000418,information included,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001170,semantic_alias,SA-000419,a combined synopsis,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001171,semantic_alias,SA-000420,synopsis solicitation for,low_alias_quality_score,4,8,2026-06-27 17:34:06
SPNR-001172,semantic_alias,SA-000421,with the format,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001173,semantic_alias,SA-000422,the format in,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001174,semantic_alias,SA-000423,as supplemented with,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001175,semantic_alias,SA-000424,supplemented with additional,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001176,semantic_alias,SA-000425,with additional information,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001177,semantic_alias,SA-000426,additional information included,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001178,semantic_alias,SA-000427,information included in,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001179,semantic_alias,SA-000428,a combined synopsis solicitation,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001180,semantic_alias,SA-000429,combined synopsis solicitation for,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001181,semantic_alias,SA-000430,accordance with the format,low_alias_quality_score,4,9,2026-06-27 17:34:06
SPNR-001182,semantic_alias,SA-000431,with the format in,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001183,semantic_alias,SA-000432,as supplemented with additional,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001184,semantic_alias,SA-000433,supplemented with additional information,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001185,semantic_alias,SA-000434,with additional information included,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001186,semantic_alias,SA-000435,additional information included in,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001187,semantic_alias,SA-000436,information included in this,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001188,semantic_alias,SA-000437,included in this notice,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001189,semantic_alias,SA-000438,the submission,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001190,semantic_alias,SA-000439,notice of,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001191,semantic_alias,SA-000440,service or,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001192,semantic_alias,SA-000441,for information,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001193,semantic_alias,SA-000443,this request,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001194,semantic_alias,SA-000444,pursuant to,all_weak_words,4,4,2026-06-27 17:34:06
SPNR-001195,semantic_alias,SA-000445,based on,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001196,semantic_alias,SA-000446,section b,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001197,semantic_alias,SA-000447,supplies or,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001198,semantic_alias,SA-000448,number date,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001199,semantic_alias,SA-000449,and health,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001200,semantic_alias,SA-000450,the specifications,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001201,semantic_alias,SA-000451,and shall,all_weak_words,4,4,2026-06-27 17:34:06
SPNR-001202,semantic_alias,SA-000452,can the government,all_weak_words,4,5,2026-06-27 17:34:06
SPNR-001203,semantic_alias,SA-000453,sba certification,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001204,semantic_alias,SA-000454,certification database,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001205,semantic_alias,SA-000455,database as,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001206,semantic_alias,SA-000456,in the sba,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001207,semantic_alias,SA-000457,the sba certification,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001208,semantic_alias,SA-000458,sba certification database,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001209,semantic_alias,SA-000459,certification database as,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001210,semantic_alias,SA-000460,database as set,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001211,semantic_alias,SA-000461,forth in 852,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001212,semantic_alias,SA-000462,in 852 219,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001213,semantic_alias,SA-000463,by the government to,all_weak_words,4,6,2026-06-27 17:34:06
SPNR-001214,semantic_alias,SA-000464,listed in the sba,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001215,semantic_alias,SA-000465,in the sba certification,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001216,semantic_alias,SA-000466,the sba certification database,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001217,semantic_alias,SA-000467,sba certification database as,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001218,semantic_alias,SA-000468,certification database as set,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001219,semantic_alias,SA-000469,database as set forth,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001220,semantic_alias,SA-000470,set forth in 852,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001221,semantic_alias,SA-000471,forth in 852 219,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001222,semantic_alias,SA-000472,as defined,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001223,semantic_alias,SA-000473,services to,all_weak_words,4,4,2026-06-27 17:34:06
SPNR-001224,semantic_alias,SA-000474,this agreement,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001225,semantic_alias,SA-000475,covered telecommunications,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001226,semantic_alias,SA-000476,telecommunications equipment,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001227,semantic_alias,SA-000477,equipment or,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001228,semantic_alias,SA-000478,covered telecommunications equipment,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001229,semantic_alias,SA-000479,telecommunications equipment or,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001230,semantic_alias,SA-000480,equipment or services,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001231,semantic_alias,SA-000481,covered telecommunications equipment or,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001232,semantic_alias,SA-000482,telecommunications equipment or services,low_alias_quality_score,4,6,2026-06-27 17:34:06
SPNR-001233,semantic_alias,SA-000483,products or,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001234,semantic_alias,SA-000484,products or services,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001235,semantic_alias,SA-000485,the performance of,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001236,semantic_alias,SA-000486,company name,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001237,semantic_alias,SA-000487,the schedule,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001238,semantic_alias,SA-000488,army mil,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001239,semantic_alias,SA-000489,business associate,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001240,semantic_alias,SA-000490,requirements for,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-001241,semantic_alias,SA-000491,safety plan,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001242,semantic_alias,SA-000492,in this document,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001243,semantic_alias,SA-000493,anti climb,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001244,semantic_alias,SA-000494,climb bi,low_alias_quality_score,4,4,2026-06-27 17:34:06
SPNR-001245,semantic_alias,SA-000495,anti climb bi,low_alias_quality_score,4,5,2026-06-27 17:34:06
SPNR-001246,semantic_alias,SA-000496,climb bi folding,low_alias_quality_score,4,5,2026-06-27 17:34:06
